PackNum,ShipDtl_LotNum,PartNum,ShipDtl_LineDesc,Part_RefCategory,OrderQty,ShipQty,UnitPrice,Ship$,ShipDate,OnTime,Customer,PartLot_MfgLot,CumulativeMonthlyShipments
"101169","017624-4-2","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","199","25",415.86,10396.5,2025-01-23 00:00:00.000,1,"SMITH & NEPHEW, INC","24MTX0002",
"101126","017624-4-5","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","199","25",415.86,10396.5,2025-01-22 00:00:00.000,1,"SMITH & NEPHEW, INC","24MTX0005",
"101124","017624-4-4","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","199","25",415.86,10396.5,2025-01-22 00:00:00.000,1,"SMITH & NEPHEW, INC","24MTX0004",
"100993","017165-14-1","SN11330M","Medium Transport Strut Assembly","STRUTS","25","25",151.02,3775.5,2025-01-15 00:00:00.000,0,"SMITH & NEPHEW, INC","017165-14-1",
"100973","017624-5-4","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","130","25",415.86,10396.5,2025-01-13 00:00:00.000,1,"SMITH & NEPHEW, INC","017624-5-4",
"100954","017624-5-1","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","130","30",415.86,12475.8,2025-01-10 00:00:00.000,1,"SMITH & NEPHEW, INC","017624-5-1",
"100955","017624-5-5","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","130","25",415.86,10396.5,2025-01-10 00:00:00.000,1,"SMITH & NEPHEW, INC","017624-5-5",
"100948","017269-3-1","SN06741M","Screw on Hemi Stp Tib Wd SZ 3-4","STPWEDGE","25","25",136.66,3416.5,2025-01-09 00:00:00.000,1,"SMITH & NEPHEW, INC","017269-3-1",
"100944","017018-2-10","SN11192M","Legion Ox Fem Knee, Size 6 Right","OX KNEES","46","14",1497.8,20969.2,2025-01-09 00:00:00.000,1,"SMITH & NEPHEW, INC","017018-2-10",
"100950","017624-3-1","SN09382T","Tibial Metaphyseal Cone ID 22-Short","SNRCONES","13","12",415.86,4990.32,2025-01-09 00:00:00.000,1,"SMITH & NEPHEW, INC","017624-3-1",
"100949","017624-5-2","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","130","25",415.86,10396.5,2025-01-09 00:00:00.000,1,"SMITH & NEPHEW, INC","017624-5-2",
"100902","34154","SN08631T","Flat Stem Size 7 HO","FLATSTEM","60","1",127.19,127.19,2025-01-06 00:00:00.000,1,"SMITH & NEPHEW, INC","MFG-34154",
"100902","35995","SN08631T","Flat Stem Size 7 HO","FLATSTEM","60","9",127.19,1144.71,2025-01-06 00:00:00.000,1,"SMITH & NEPHEW, INC","MFG-35995",
"100907","35992","SN08631T","Flat Stem Size 7 HO","FLATSTEM","60","9",127.19,1144.71,2025-01-06 00:00:00.000,1,"SMITH & NEPHEW, INC","MFG-35992",
"100907","35550","SN08631T","Flat Stem Size 7 HO","FLATSTEM","60","1",127.19,127.19,2025-01-06 00:00:00.000,1,"SMITH & NEPHEW, INC","MFG-35550",
"100880","41456","SN08649T","Flat Stem Size 1 HO","FLATSTEM","60","1",120.83,120.83,2025-01-03 00:00:00.000,0,"SMITH & NEPHEW, INC","41456",
"100880","41455","SN08649T","Flat Stem Size 1 HO","FLATSTEM","60","9",120.83,1087.47,2025-01-03 00:00:00.000,0,"SMITH & NEPHEW, INC","41455",
"100879","41459","SN08634T","Flat Stem SO Size 7","FLATSTEM","75","5",123.48,617.4,2025-01-03 00:00:00.000,0,"SMITH & NEPHEW, INC","41459",
"100845","017511-8-1","SN09409T","Femoral Metaphyseal Cone ID 18-Right","SNRCONES","13","13",415.86,5406.18,2025-01-02 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-8-1",
"100806","017456-1-1","SN11192M","Legion Ox Fem Knee, Size 6 Right","OX KNEES","20","20",1497.8,29956,2024-12-31 00:00:00.000,0,"SMITH & NEPHEW, INC","017456-1-1",
"100810","017018-2-11","SN11192M","Legion Ox Fem Knee, Size 6 Right","OX KNEES","46","6",1497.8,8986.8,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017018-2-11",
"100825","017511-5-1","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","65","25",415.86,10396.5,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","24LTX0002",
"100834","017511-5-2","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","65","20",415.86,8317.2,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-5-2",
"100817","017511-7-1","SN09387T","Tibial Metaphyseal Cone ID 20-Long","SNRCONES","13","13",415.86,5406.18,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-7-1",
"100826","017511-5-3","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","65","18",415.86,7485.48,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-5-3",
"100831","017511-10-1","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","39","20",415.86,8317.2,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-10-1",
"100832","017511-10-2","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","39","19",415.86,7901.34,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-10-2",
"100796","017511-11-1","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","26","26",415.86,10812.36,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-11-1",
"100824","017624-5-3","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","130","25",415.86,10396.5,2024-12-31 00:00:00.000,1,"SMITH & NEPHEW, INC","017624-5-3",
"100773","016593-10-2","SN03057C","Echelon PC, 190mm STR, Sz 17","ECHELON","7","7",349.55,2446.85,2024-12-30 00:00:00.000,0,"SMITH & NEPHEW, INC","016593-10-2",
"100674","017512-7-1","SN09388T","Tibial Metaphyseal Cone ID 22-Long","SNRCONES","26","25",415.86,10396.5,2024-12-27 00:00:00.000,1,"SMITH & NEPHEW, INC","24KTX0010",
"100661","017511-9-1","SN09389T","Tibial Metaphyseal Cone ID 24-Long","SNRCONES","13","11",415.86,4574.46,2024-12-26 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-9-1",
"100624","017563-6-1","SN09383T","Tibial Metaphyseal Cone ID 24-Short","SNRCONES","52","26",415.86,10812.36,2024-12-23 00:00:00.000,1,"SMITH & NEPHEW, INC","017563-6-1",
"100589","017016-2-6","SN11194M","Legion Ox Fem Knee, Size 7 Right","OX KNEES","70","15",1432,21480,2024-12-19 00:00:00.000,0,"SMITH & NEPHEW, INC","017016-2-6",
"100592","017511-6-1","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","26","26",415.86,10812.36,2024-12-19 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-6-1",
"100594","017563-6-2","SN09383T","Tibial Metaphyseal Cone ID 24-Short","SNRCONES","52","25",415.86,10396.5,2024-12-19 00:00:00.000,1,"SMITH & NEPHEW, INC","017563-6-2",
"100567","017511-2-1","SN09388T","Tibial Metaphyseal Cone ID 22-Long","SNRCONES","13","11",415.86,4574.46,2024-12-18 00:00:00.000,1,"SMITH & NEPHEW, INC","017511-2-1",
"100556","017016-2-7","SN11194M","Legion Ox Fem Knee, Size 7 Right","OX KNEES","70","4",1432,5728,2024-12-17 00:00:00.000,0,"SMITH & NEPHEW, INC","017016-2-7",
"100557","017270-1-5","SN11190M","Legion Ox Fem Knee, Size 5 Right","OX KNEES","100","7",1396.6,9776.2,2024-12-17 00:00:00.000,1,"SMITH & NEPHEW, INC","017270-1-5",
"100525","017015-1-7","SN11187M","Legion Ox Fem Knee, Size 4 Left","OX KNEES","83","15",1396.6,20949,2024-12-16 00:00:00.000,1,"SMITH & NEPHEW, INC","017015-1-7",
"100526","017511-1-1","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","26","25",415.86,10396.5,2024-12-16 00:00:00.000,1,"SMITH & NEPHEW, INC","24KTX0017",
"100518","017512-2-2","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","52","20",415.86,8317.2,2024-12-16 00:00:00.000,1,"SMITH & NEPHEW, INC","017512-2-2",
"100520","017512-4-1","SN09403T","Femoral Metaphyseal Cone ID 20-Left","SNRCONES","13","9",415.86,3742.74,2024-12-16 00:00:00.000,1,"SMITH & NEPHEW, INC","24KTX0016",
"100512","017016-2-10","SN11194M","Legion Ox Fem Knee, Size 7 Right","OX KNEES","70","11",1432,15752,2024-12-12 00:00:00.000,0,"SMITH & NEPHEW, INC","017016-2-10",
"100513","017015-1-5","SN11187M","Legion Ox Fem Knee, Size 4 Left","OX KNEES","83","15",1396.6,20949,2024-12-12 00:00:00.000,1,"SMITH & NEPHEW, INC","017015-1-5",
"100514","017512-2-1","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","52","26",415.86,10812.36,2024-12-12 00:00:00.000,1,"SMITH & NEPHEW, INC","017512-2-1",
"100486","015910-39-1","SN11315M","Legion HK Titanium Tibial Tray Size 6 Right","SNR TIB","3","2",0,0,2024-12-11 00:00:00.000,1,"SMITH & NEPHEW, INC","015910-39-1",
"100462","015209-14-1","SN11313M","Legion HK Titanium Tibial Tray Size 4 Right","SNR TIB","40","9",845.6,7610.4,2024-12-10 00:00:00.000,1,"SMITH & NEPHEW, INC","015209-14-1",
"100464","015209-2-3","SN11313M","Legion HK Titanium Tibial Tray Size 4 Right","SNR TIB","40","16",845.6,13529.6,2024-12-10 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"100461","015209-2-2","SN11313M","Legion HK Titanium Tibial Tray Size 4 Right","SNR TIB","40","2",845.6,1691.2,2024-12-10 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"100463","015910-35-4","SN11309M","Legion HK Titanium Tibial Tray Size 6 Left","SNR TIB","14","6",0,0,2024-12-10 00:00:00.000,1,"SMITH & NEPHEW, INC","015910-35-4",
"100466","017615-4-1","SN11306M","Legion HK Titanium Tibial Tray Size 3 Left","SNR TIB","23","3",795.86,2387.58,2024-12-10 00:00:00.000,1,"SMITH & NEPHEW, INC","017615-4-1",
"100465","017614-2-1","SN11312M","Legion HK Titanium Tibial Tray Size 3 Right","SNR TIB","24","18",795.86,14325.48,2024-12-10 00:00:00.000,1,"SMITH & NEPHEW, INC","017614-2-1",
"100432","017270-1-2","SN11190M","Legion Ox Fem Knee, Size 5 Right","OX KNEES","100","9",1396.6,12569.4,2024-12-06 00:00:00.000,1,"SMITH & NEPHEW, INC","017270-1-2",
"100430","017019-2-8","SN11188M","Legion Ox Fem Knee, Size 4 Right","OX KNEES","43","15",1396.6,20949,2024-12-05 00:00:00.000,1,"SMITH & NEPHEW, INC","017019-2-8",
"100410","017269-6-1","SN06532M","Screw on Hemi Stp Tib Wdg 1-2,10mm","STPWEDGE","25","25",134.19,3354.75,2024-12-03 00:00:00.000,1,"SMITH & NEPHEW, INC","017269-6-1",
"100412","017269-5-1","SN05729M","Screw On Wedge, Sz 3-4","FSTWEDGE","30","30",247.21,7416.3,2024-12-03 00:00:00.000,1,"SMITH & NEPHEW, INC","017269-5-1",
"100359","017019-2-9","SN11188M","Legion Ox Fem Knee, Size 4 Right","OX KNEES","43","14",1396.6,19552.4,2024-11-27 00:00:00.000,1,"SMITH & NEPHEW, INC","017019-2-9",
"100353","017424-1-1","SN10042M","STD 11 Cable Troch Grip","TRCHGRIP","36","36",386.14,13901.04,2024-11-27 00:00:00.000,1,"SMITH & NEPHEW, INC","017424-1-1",
"100357","017459-1-1","SN09382T","Tibial Metaphyseal Cone ID 22-Short","SNRCONES","13","13",415.86,5406.18,2024-11-27 00:00:00.000,1,"SMITH & NEPHEW, INC","24JTX0001",
"100351","017269-2-1","SN06534M","Screw on Hemi Stp Tib Wdg 1-2,10mm","STPWEDGE","25","24",134.19,3220.56,2024-11-26 00:00:00.000,1,"SMITH & NEPHEW, INC","017269-2-1",
"100344","017016-2-8","SN11194M","Legion Ox Fem Knee, Size 7 Right","OX KNEES","70","16",1432,22912,2024-11-26 00:00:00.000,1,"SMITH & NEPHEW, INC","017016-2-8",
"100314","21701-1","SN08647T","Flat Stem SO Size 6","FLATSTEM","70","1",123.43,123.43,2024-11-25 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-21701-1",
"100316","40722","SN08645T","Flat Stem SO, Size 1","FLATSTEM","25","5",120,600,2024-11-25 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-40722",
"100314","41309","SN08647T","Flat Stem SO Size 6","FLATSTEM","70","9",123.43,1110.87,2024-11-25 00:00:00.000,0,"SMITH & NEPHEW, INC","41309",
"100301","41314","SN08645T","Flat Stem SO, Size 1","FLATSTEM","25","5",120,600,2024-11-23 00:00:00.000,0,"SMITH & NEPHEW, INC","41314",
"100257","35994","SN08631T","Flat Stem Size 7 HO","FLATSTEM","90","9",127.19,1144.71,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-35994",
"100252","017018-2-8","SN11192M","Legion Ox Fem Knee, Size 6 Right","OX KNEES","46","8",1497.8,11982.4,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","017018-2-8",
"100257","34154","SN08631T","Flat Stem Size 7 HO","FLATSTEM","90","1",127.19,127.19,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-34154",
"100265","20638","SN08647T","Flat Stem SO Size 6","FLATSTEM","80","1",123.43,123.43,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-20638",
"100265","41308","SN08647T","Flat Stem SO Size 6","FLATSTEM","80","9",123.43,1110.87,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","41308",
"100258","23680-1","SN08647T","Flat Stem SO Size 6","FLATSTEM","70","2",123.43,246.86,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-23680-1",
"100258","41307","SN08647T","Flat Stem SO Size 6","FLATSTEM","70","8",123.43,987.44,2024-11-22 00:00:00.000,0,"SMITH & NEPHEW, INC","41307",
"100247","017563-5-1","SN09381T","Tibial Metaphyseal Cone ID 20-Short","SNRCONES","26","24",415.86,9980.64,2024-11-21 00:00:00.000,1,"SMITH & NEPHEW, INC","24KTX0011",
"100230","017018-2-9","SN11192M","Legion Ox Fem Knee, Size 6 Right","OX KNEES","46","16",1497.8,23964.8,2024-11-20 00:00:00.000,1,"SMITH & NEPHEW, INC","017018-2-9",
"100236","016595-6-5","SN06022M","2mm Offset Tibial Stem Coupler","OFFSETST","12","12",132,1584,2024-11-20 00:00:00.000,0,"SMITH & NEPHEW, INC","016595-6-5",
"100228","016583-1-2","SN06022M","2mm Offset Tibial Stem Coupler","OFFSETST","36","34",132,4488,2024-11-20 00:00:00.000,1,"SMITH & NEPHEW, INC","016583-1-2",
"100227","017546-1-1","SN05732M","Screw On Full Step Tibial Wedge, Size 1-2","FSTWEDGE","25","25",259.7,6492.5,2024-11-20 00:00:00.000,0,"SMITH & NEPHEW, INC","017546-1-1",
"100188","016596-8-1","SN10756M","Femoral L-Wedge Size 6 10mm X 10mm","LWEDGE","32","32",170.73,5463.36,2024-11-18 00:00:00.000,0,"SMITH & NEPHEW, INC","24JTX0005",
"100141","41070","SN08650T","Flat Stem Size 2 HO","FLATSTEM","70","4",121.67,486.68,2024-11-15 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-41070",
"100141","41069","SN08650T","Flat Stem Size 2 HO","FLATSTEM","70","6",121.67,730.02,2024-11-15 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-41069",
"100164","017017-1-11","SN11190M","Legion Ox Fem Knee, Size 5 Right","OX KNEES","20","15",1396.6,20949,2024-11-15 00:00:00.000,0,"SMITH & NEPHEW, INC","017017-1-11",
"100161","017496-8-1","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","26","25",415.86,10396.5,2024-11-15 00:00:00.000,0,"SMITH & NEPHEW, INC","24JTX0006",
"100162","017496-9-1","SN09401T","Tibial Metaphyseal Cone ID 18-Long","SNRCONES","13","12",415.86,4990.32,2024-11-15 00:00:00.000,1,"SMITH & NEPHEW, INC","24JTX0007",
"100111","017017-1-12","SN11190M","Legion Ox Fem Knee, Size 5 Right","OX KNEES","20","5",1396.6,6983,2024-11-14 00:00:00.000,1,"SMITH & NEPHEW, INC","017017-1-12",
"100132","017513-6-1","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","91","13",415.86,5406.18,2024-11-14 00:00:00.000,1,"SMITH & NEPHEW, INC","017513-6-1",
"100136","017513-6-4","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","91","20",415.86,8317.2,2024-11-14 00:00:00.000,1,"SMITH & NEPHEW, INC","017513-6-4",
"100134","017513-6-2","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","91","11",415.86,4574.46,2024-11-14 00:00:00.000,1,"SMITH & NEPHEW, INC","017513-6-2",
"100133","017513-6-5","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","91","20",415.86,8317.2,2024-11-14 00:00:00.000,1,"SMITH & NEPHEW, INC","017513-6-5",
"100124","36005-1","SN08630T","Flat Stem Size 6 HO","FLATSTEM","80","3",125.92,377.76,2024-11-14 00:00:00.000,0,"SMITH & NEPHEW, INC","MFG-36005-1",
"100124","41313","SN08630T","Flat Stem Size 6 HO","FLATSTEM","80","7",125.92,881.44,2024-11-14 00:00:00.000,0,"SMITH & NEPHEW, INC","41313",
"100106","017459-2-1","SN09383T","Tibial Metaphyseal Cone ID 24-Short","SNRCONES","13","12",415.86,4990.32,2024-11-13 00:00:00.000,0,"SMITH & NEPHEW, INC","24JTX0002",
"100103","017334-2-1","SN09384T","Tibial Metaphyseal Cone ID 26-Short","SNRCONES","13","14",415.86,5822.04,2024-11-13 00:00:00.000,0,"SMITH & NEPHEW, INC","24HTX0015",
"100098","017098-1-2","SN10015M","Spatial Frame Foot Ring, Size 205mm Long","SPATIAL","10","11",148.5,1633.5,2024-11-13 00:00:00.000,0,"SMITH & NEPHEW, INC","017098-1-2",
"100107","014888-4-5","SN06570M","Stem Inserter, Soft Posterior","STEMINS","4","4",201.56,806.24,2024-11-13 00:00:00.000,0,"SMITH & NEPHEW, INC","014888-4-5",
"100110","017513-6-6","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","91","5",415.86,2079.3,2024-11-13 00:00:00.000,1,"SMITH & NEPHEW, INC","017513-6-6",
"100109","017513-6-3","SN09400T","Tibial Metaphyseal Cone ID 18-Short","SNRCONES","91","18",415.86,7485.48,2024-11-13 00:00:00.000,1,"SMITH & NEPHEW, INC","017513-6-3",
"100077","017016-1-5","SN11186M","Legion Ox Fem Knee, Size 3 Right","OX KNEES","86","9",1396.6,12569.4,2024-11-12 00:00:00.000,0,"SMITH & NEPHEW, INC","017016-1-5",
"100078","017017-2-8","SN11193M","Legion Ox Fem Knee, Size 7 Left","OX KNEES","57","15",1410.8,21162,2024-11-12 00:00:00.000,1,"SMITH & NEPHEW, INC","017017-2-8",
"100064","017613-5-1","SN11316M","Legion HK Titanium Tibial Tray Size 7 Right","SNR TIB","23","5",795.86,3979.3,2024-11-11 00:00:00.000,0,"SMITH & NEPHEW, INC","017613-5-1",
"100036","017016-1-4","SN11186M","Legion Ox Fem Knee, Size 3 Right","OX KNEES","86","16",1396.6,22345.6,2024-11-08 00:00:00.000,0,"SMITH & NEPHEW, INC","017016-1-4",
"100012","016519-19-1","SN11314M","Legion HK Titanium Tibial Tray Size 5 Right","SNR TIB","16","1",795.86,795.86,2024-11-05 00:00:00.000,1,"SMITH & NEPHEW, INC","016519-19-1",
"100019","017017-2-6","SN11193M","Legion Ox Fem Knee, Size 7 Left","OX KNEES","57","13",1410.8,18340.4,2024-11-05 00:00:00.000,1,"SMITH & NEPHEW, INC","017017-2-6",
"101411","200715","SN08629T","Flat Stem SO Size 8","FLATSTEM","50","10",123.48,1234.8,2025-02-06 00:00:00.000,1,"SMITH & NEPHEW, INC","",1234.8
"101409","200715","SN08629T","Flat Stem SO Size 8","FLATSTEM","50","10",123.48,1234.8,2025-02-06 00:00:00.000,1,"SMITH & NEPHEW, INC","",1234.8
"101405","017270-1-6","SN11190M","Legion Ox Fem Knee, Size 5 Right","OX KNEES","100","10",1396.6,13966,2025-02-05 00:00:00.000,1,"SMITH & NEPHEW, INC","",13966
"101393","200612","SN08634T","Flat Stem SO Size 7","FLATSTEM","80","10",123.48,1234.8,2025-02-04 00:00:00.000,0,"SMITH & NEPHEW, INC","",1234.8
"101394","200612","SN08634T","Flat Stem SO Size 7","FLATSTEM","80","10",123.48,1234.8,2025-02-04 00:00:00.000,0,"SMITH & NEPHEW, INC","",1234.8
"101395","200612","SN08634T","Flat Stem SO Size 7","FLATSTEM","80","10",123.48,1234.8,2025-02-04 00:00:00.000,0,"SMITH & NEPHEW, INC","",1234.8
"101392","200612","SN08634T","Flat Stem SO Size 7","FLATSTEM","80","10",123.48,1234.8,2025-02-04 00:00:00.000,0,"SMITH & NEPHEW, INC","",1234.8
"101402","35821","SN08633T","Flat Stem HO Size 3","FLATSTEM","20","10",122.86,1228.6,2025-02-04 00:00:00.000,1,"SMITH & NEPHEW, INC","MFG-35821",1228.6
"101330","200617","SN08645T","Flat Stem SO, Size 1","FLATSTEM","30","10",110,1100,2025-01-31 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101328","41315","SN08645T","Flat Stem SO, Size 1","FLATSTEM","30","10",110,1100,2025-01-31 00:00:00.000,1,"SMITH & NEPHEW, INC","41315",
"101329","200617","SN08645T","Flat Stem SO, Size 1","FLATSTEM","30","10",110,1100,2025-01-31 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101326","200616","SN08636T","Flat Stem SO Size 5","FLATSTEM","100","10",122.01,1220.1,2025-01-31 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101327","200616","SN08636T","Flat Stem SO Size 5","FLATSTEM","100","10",122.01,1220.1,2025-01-31 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101284","200611","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101283","200611","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101282","200611","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101281","200611","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101280","200611","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101279","200610","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101278","200610","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101277","200610","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101271","200610","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101276","200610","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101275","200614","SN08639T","Flat Stem Size 4 SO","FLATSTEM","80","10",120.82,1208.2,2025-01-29 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101274","200614","SN08639T","Flat Stem Size 4 SO","FLATSTEM","80","10",120.82,1208.2,2025-01-29 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101269","200616","SN08636T","Flat Stem SO Size 5","FLATSTEM","30","10",122.01,1220.1,2025-01-29 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101268","200616","SN08636T","Flat Stem SO Size 5","FLATSTEM","30","10",122.01,1220.1,2025-01-29 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101267","200616","SN08636T","Flat Stem SO Size 5","FLATSTEM","30","10",122.01,1220.1,2025-01-29 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101273","200614","SN08639T","Flat Stem Size 4 SO","FLATSTEM","80","10",120.82,1208.2,2025-01-29 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101266","200615","SN08636T","Flat Stem SO Size 5","FLATSTEM","50","10",122.01,1220.1,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101265","200615","SN08636T","Flat Stem SO Size 5","FLATSTEM","50","10",122.01,1220.1,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101264","200615","SN08636T","Flat Stem SO Size 5","FLATSTEM","50","10",122.01,1220.1,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101263","200615","SN08636T","Flat Stem SO Size 5","FLATSTEM","50","10",122.01,1220.1,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101262","200615","SN08636T","Flat Stem SO Size 5","FLATSTEM","50","10",122.01,1220.1,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101272","200614","SN08639T","Flat Stem Size 4 SO","FLATSTEM","20","10",120.82,1208.2,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101270","200614","SN08639T","Flat Stem Size 4 SO","FLATSTEM","20","10",120.82,1208.2,2025-01-29 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101225","200609","SN08634T","Flat Stem SO Size 7","FLATSTEM","80","10",123.48,1234.8,2025-01-27 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101224","200608","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101223","200608","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101222","200608","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101221","200608","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101220","200608","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101217","200607","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101218","200607","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,1,"SMITH & NEPHEW, INC","",
"101216","200607","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101215","200607","SN08634T","Flat Stem SO Size 7","FLATSTEM","100","10",123.48,1234.8,2025-01-27 00:00:00.000,0,"SMITH & NEPHEW, INC","",
"101226","200609","SN08634T","Flat Stem SO Size 7","FLATSTEM","80","10",123.48,1234.8,2025-01-27 00:00:00.000,0,"SMITH & NEPHEW, INC","",
